X,Y,MARKID,MARKTYPE1,MARKTYPE2,MARKNAME1,MARKNAME2,MDATE,ADDRESS,TEL
120.283877331811,22.6237391809183,E0000004106,"9960103",,高雄捷運鹽埕埔站_出入口4,高捷鹽埕埔站_出入口4,"202205",,
120.283945167956,22.6238718876734,E0000005865,"9960103",,高雄捷運鹽埕埔站_O2,高捷鹽埕埔站_O2,"202205",高雄市鹽埕區大勇路96號,
120.371803433641,22.6243290207229,E0000008812,"9960103",,高雄捷運鳳山國中站_出入口2,高捷鳳山國中站_出入口2,"202205",,
120.2840449717,22.6240597374149,E0000004107,"9960103",,高雄捷運鹽埕埔站_出入口3,高捷鹽埕埔站_出入口3,"202205",,
120.371410836946,22.6247334561067,E0000004051,"9960103",,高雄捷運鳳山國中站_出入口1,高捷鳳山國中站_出入口1,"202205",,
120.284457766234,22.624467364697,E0000004105,"9960103",,高雄捷運鹽埕埔站_出入口2,高捷鹽埕埔站_出入口2,"202205",,
120.372482213716,22.624866712853,E0000005861,"9960103",,高雄捷運鳳山國中站_O14,高捷鳳山國中站,"202205",高雄市鳳山區中山東路225號,
120.341021687325,22.6248223948071,E0000004056,"9960103",,高雄捷運衛武營站_出入口3,高捷衛武營站_出入口3,"202205",,
120.347342497879,22.6249447834918,E0000004050,"9960103",,高雄捷運鳳山西站(高雄市議會)_出入口1,高捷鳳山西站_出入口1,"202205",,
120.301182544154,22.6248047200431,E0000005834,"9960103",,高雄捷運中央公園站_R9,高捷中央公園站_R9,"202205",高雄市前金區中山一路11號,
120.373601926823,22.6251175621826,E0000004063,"9960103",,高雄捷運鳳山國中站_出入口3,高捷鳳山國中站_出入口3,"202205",,
120.341499109379,22.6250063426295,E0000005862,"9960103",,高雄捷運衛武營站_O10,高捷衛武營站_O10,"202205",高雄市苓雅區中正一路2號,
120.342672835225,22.625055952214,E0000004058,"9960103",,高雄捷運衛武營站_出入口5,高捷衛武營站_出入口5,"202205",,
120.300436436544,22.6248958479436,E0000004091,"9960103",,高雄捷運中央公園站_出入口1,高捷中央公園站_出入口1,"202205",,
120.348965667374,22.6251083476187,E0000004059,"9960103",,高雄捷運鳳山西站(高雄市議會)_出入口2,高捷鳳山西站_出入口2,"202205",,
120.340386916984,22.6250929027261,E0000004055,"9960103",,高雄捷運衛武營站_出入口2,高捷衛武營站_出入口2,"202205",,
120.362818705723,22.6251999135439,E0000004061,"9960103",,高雄捷運大東站_出入口2,高捷大東站_出入口2,"202311",,
120.363343646589,22.6252301754537,E0000005831,"9960103",,高雄捷運大東站_O13,高捷大東站,"202205",高雄市鳳山區光遠路226號,
120.341853216765,22.6251543790889,E0000004057,"9960103",,高雄捷運衛武營站_出入口4,高捷衛武營站_出入口4,"202205",,
120.347352086198,22.6252422320617,E0000012969,"9960103",,高雄捷運鳳山西站(高雄市議會)_O11,高捷鳳山西站_O11,"202205",高雄市鳳山區自由路281號,
120.363635802713,22.625489820443,E0000004049,"9960103",,高雄捷運大東站_出入口1,高捷大東站_出入口1,"202205",,
120.340465912892,22.6255887910115,E0000004048,"9960103",,高雄捷運衛武營站_出入口1,高捷衛武營站_出入口1,"202205",,
120.355821515796,22.6257859397706,E0000004060,"9960103",,高雄捷運鳳山站_出入口1,高捷鳳山站_出入口1,"202205",,
120.355860779875,22.626021370299,E0000005860,"9960103",,高雄捷運鳳山站_O12,高捷鳳山站_O12,"202205",高雄市鳳山區光遠路446號,
120.301474607111,22.6258530205103,E0000004092,"9960103",,高雄捷運中央公園站_出入口3,高捷中央公園站_出入口3,"202205",,
120.355861698581,22.6262375919542,E0000004047,"9960103",,高雄捷運鳳山站_出入口2,高捷鳳山站_出入口2,"202205",,
120.327879422896,22.6291673426926,E0000004076,"9960103",,高雄捷運五塊厝站_出入口4,高捷五塊厝站_出入口4,"202205",,
120.328553209283,22.6294465298145,E0000004111,"9960103",,高雄捷運五塊厝站_出入口6,高捷五塊厝站_出入口6,"202205",,
120.326923069789,22.6294740180185,E0000004075,"9960103",,高雄捷運五塊厝站_出入口3,高捷五塊厝站_出入口3,"202205",,
120.327704697218,22.6295388908917,E0000005835,"9960103",,高雄捷運五塊厝站_O8,高捷五塊厝站_O8,"202205",高雄市苓雅區中正一路286號,
120.328019527349,22.6296282686598,E0000004077,"9960103",,高雄捷運五塊厝站_出入口5,高捷五塊厝站_出入口5,"202205",,
120.327442360699,22.6297265511452,E0000004064,"9960103",,高雄捷運五塊厝站_出入口2,高捷五塊厝站_出入口2,"202205",,
120.326983452665,22.6297620170518,E0000004074,"9960103",,高雄捷運五塊厝站_出入口1,高捷五塊厝站_出入口1,"202205",,
120.318326454762,22.6298593976785,E0000004112,"9960103",,高雄捷運文化中心站_出入口3,高捷文化中心站_出入口3,"202205",,
120.31699304306,22.630178772752,E0000004073,"9960103",,高雄捷運文化中心站_出入口2,高捷文化中心站_出入口2,"202205",,
120.317722264835,22.6302452772358,E0000005836,"9960103",,高雄捷運文化中心站_O7,高捷文化中心站_O7,"202205",高雄市苓雅區中正二路45號,
120.318193824273,22.6304438103638,E0000004113,"9960103",,高雄捷運文化中心站_出入口4,高捷文化中心站_出入口4,"202205",,
120.316643857129,22.6304991703206,E0000004072,"9960103",,高雄捷運文化中心站_出入口1,高捷文化中心站_出入口1,"202205",,
120.312172301028,22.630525216009,E0000004070,"9960103",,高雄捷運信義國小站_出入口4,高捷信義國小站_出入口4,"202205",,
120.310521510822,22.6306364412618,E0000004069,"9960103",,高雄捷運信義國小站_出入口3,高捷信義國小站_出入口3,"202205",,
120.311552439201,22.6307184504287,E0000005847,"9960103",,高雄捷運信義國小站_O6,高捷信義國小站_O6,"202205",高雄市新興區中正三路32-1號,
120.312304830019,22.630805130746,E0000004071,"9960103",,高雄捷運信義國小站_出入口5,高捷信義國小站_出入口5,"202205",,
120.311363739305,22.6308904137805,E0000004068,"9960103",,高雄捷運信義國小站_出入口2,高捷信義國小站_出入口2,"202205",,
120.310592865218,22.6309542977983,E0000004065,"9960103",,高雄捷運信義國小站_出入口1,高捷信義國小站_出入口1,"202205",,
120.302211030734,22.6309716991991,E0000004094,"9960103",,高雄捷運美麗島站_出入口3,高捷美麗島站_出入口3,"202205",,
120.301588658713,22.6310080064969,E0000004097,"9960103",,高雄捷運美麗島站_出入口2,高捷美麗島站_出入口2,"202205",,
120.304142003532,22.6310890994879,E0000004100,"9960103",,高雄捷運美麗島站_出入口6,高捷美麗島站_出入口6,"202205",,
120.303499927478,22.6311343593971,E0000004101,"9960103",,高雄捷運美麗島站_出入口5,高捷美麗島站_出入口5,"202205",,
120.301914772067,22.6313231827073,E0000005852,"9960103",,"高雄捷運美麗島站_O5,R10","高捷美麗島站_O5,R10","202205",高雄市新興區中山一路115號,
120.304156843432,22.6313769085075,E0000004103,"9960103",,高雄捷運美麗島站_出入口8,高捷美麗島站_出入口8,"202205",,
120.303594696188,22.6314199869236,E0000004102,"9960103",,高雄捷運美麗島站_出入口7,高捷美麗島站_出入口7,"202205",,
120.301472412861,22.6316859498821,E0000004096,"9960103",,高雄捷運美麗島站_出入口1,高捷美麗島站_出入口1,"202205",,
120.302306480899,22.6317423248601,E0000004095,"9960103",,高雄捷運美麗島站_出入口4,高捷美麗島站_出入口4,"202205",,
120.302177897115,22.6322737230278,E0000004099,"9960103",,高雄捷運美麗島站_出入口10,高捷美麗島站_出入口10,"202205",,
120.301844763393,22.6322997301171,E0000004098,"9960103",,高雄捷運美麗島站_出入口9,高捷美麗島站_出入口9,"202205",,
120.301882838567,22.6327363900635,E0000004090,"9960103",,高雄捷運美麗島站_出入口11,高捷美麗島站_出入口11,"202205",,
120.302578553547,22.6390927497414,E0000011390,"9960103",,高雄捷運高雄車站_R11,高捷高雄車站_R11,"202205",高雄市三民區建國二路320號,
120.302554624669,22.6392708370669,E0000012958,"9960103",,高雄捷運高雄車站_出入口2,高捷高車雄站_出入口2,"202205",,
120.303605561979,22.6478749668633,E0000004089,"9960103",,高雄捷運後驛(高醫大)站_出入口2,高捷後驛站_出入口2,"202205",,
120.303111309544,22.6479360389497,E0000004088,"9960103",,高雄捷運後驛(高醫大)站_出入口1,高捷後驛站_出入口1,"202205",,
120.303334015448,22.6484273286302,E0000005851,"9960103",,高雄捷運後驛(高醫大)站_R12,高捷後驛站_R12,"202205",高雄市三民區博愛一路220號,
120.303674201459,22.6489364708748,E0000004086,"9960103",,高雄捷運後驛(高醫大)站_出入口3,高捷後驛站_出入口3,"202205",,
120.303195144493,22.6491340750808,E0000004085,"9960103",,高雄捷運後驛(高醫大)站_出入口4,高捷後驛站_出入口4,"202205",,
120.303409846638,22.6570341657322,E0000004084,"9960103",,高雄捷運凹子底站_出入口2,高捷凹子底站_出入口2,"202205",,
120.3028268493,22.6570847342589,E0000004066,"9960103",,高雄捷運凹子底站_出入口1,高捷凹子底站_出入口1,"202205",,
120.303112436508,22.6573638767411,E0000005838,"9960103",,高雄捷運凹子底站_R13,高捷凹子底站_R13,"202205",高雄市鼓山區博愛二路21號,
120.303225951313,22.657866523377,E0000008835,"9960103",,高雄捷運凹子底站_出入口3,高捷凹子底站_出入口3,"202205",,
120.30260922094,22.6586680072894,E0000004082,"9960103",,高雄捷運凹子底站_出入口4,高捷凹子底站_出入口4,"202205",,
120.302991585294,22.6656087674733,E0000004078,"9960103",,高雄捷運巨蛋(三民家商)站_出入口2,高捷巨蛋站_出入口2,"202205",,
120.302729745294,22.6659158727539,E0000004067,"9960103",,高雄捷運巨蛋(三民家商)站_出入口1,高捷巨蛋站_出入口1,"202205",,
120.303309781645,22.6659819792761,E0000005840,"9960103",,高雄捷運巨蛋(三民家商)站_R14,高捷巨蛋站_R14,"202205",高雄市左營區博愛二路485號,
120.303137081839,22.6663273148539,E0000004079,"9960103",,高雄捷運巨蛋(三民家商)站_出入口3,高捷巨蛋站_出入口3,"202205",,
120.303496185507,22.6666744232663,E0000004081,"9960103",,高雄捷運巨蛋(三民家商)站_出入口4,高捷巨蛋站_出入口4,"202205",,
120.303152781049,22.6666992108001,E0000004080,"9960103",,高雄捷運巨蛋(三民家商)站_出入口5,高捷巨蛋站_出入口5,"202205",,
120.30650486,22.6766567312261,E0000005842,"9960103",,高雄捷運生態園區站_R15,高捷生態園區站_R15,"202205",高雄市左營區博愛三路435號,
120.30659891374,22.6773473264603,E0000000068,"9960103",,高雄捷運生態園區站_出入口2,高捷生態園區站_出入口2,"202205",,
120.308651385552,22.687556922334,E0000000236,"9960103",,高雄捷運左營／高鐵站_出入口1,高捷左營／高鐵站_出入口1,"202205",,
120.309014386544,22.6880048265399,E0000005839,"9960103",,高雄捷運左營／高鐵站_R16,高捷左營／高鐵站,"202205",高雄市左營區高鐵路107號,
120.308622950346,22.6880884830358,E0000000249,"9960103",,高雄捷運左營／高鐵站_出入口2,高捷左營／高鐵站_出入口2,"202205",,
120.302762795541,22.7012973490238,E0000000370,"9960103",,高雄捷運世運(國家體育園區)站_出入口3,高捷世運站_出入口3,"202205",,
120.302349378692,22.7013062030891,E0000000371,"9960103",,高雄捷運世運(國家體育園區)站_出入口1,高捷世運站_出入口1,"202205",,
120.30250581867,22.7015973381914,E0000005837,"9960103",,高雄捷運世運(國家體育園區)站_R17,高捷世運站_R17,"202205",高雄市楠梓區左楠路1號,
120.302311330633,22.7019547685346,E0000000383,"9960103",,高雄捷運世運(國家體育園區)站_出入口2,高捷世運站_出入口2,"202205",,
120.302710552823,22.7019589471214,E0000000384,"9960103",,高雄捷運世運(國家體育園區)站_出入口4,高捷世運站_出入口4,"202205",,
120.302463784298,22.7083429396878,E0000000412,"9960103",,高雄捷運油廠國小站_出入口3,高捷油廠國小站_出入口3,"202205",,
120.302146946866,22.7083486937679,E0000000413,"9960103",,高雄捷運油廠國小站_出入口1,高捷油廠國小站_出入口1,"202205",,
120.302305860152,22.7086283690994,E0000005845,"9960103",,高雄捷運油廠國小站_R18,高捷油廠國小站_R18,"202205",高雄市楠梓區左楠路6號,
120.302110967735,22.7088575498392,E0000000424,"9960103",,高雄捷運油廠國小站_出入口2,高捷油廠國小站_出入口2,"202205",,
120.30246378285,22.7088662246947,E0000000425,"9960103",,高雄捷運油廠國小站_出入口4,高捷油廠國小站_出入口4,"202205",,
120.316645394005,22.722457673143,E0000012885,"9960103",,高雄捷運後勁(海科大)站_R20,高捷後勁站_R20,"202205",高雄市楠梓區加昌路178號,
120.31623917333,22.7224595487014,E0000000566,"9960103",,高雄捷運後勁(海科大)站_出入口1,高捷後勁站_出入口1,"202205",,
120.316974073314,22.7225156145263,E0000000568,"9960103",,高雄捷運後勁(海科大)站_出入口3,高捷後勁站_出入口3,"202205",,
120.316890819238,22.7227233436995,E0000000573,"9960103",,高雄捷運後勁(海科大)站_出入口2,高捷後勁站_出入口2,"202205",,
120.320905394406,22.7288554745322,E0000000702,"9960103",,高雄捷運都會公園站_出入口1,高捷都會公園站_出入口1,"202205",,
120.32134009906,22.7289432991743,E0000000708,"9960103",,高雄捷運都會公園站_出入口2,高捷都會公園站_出入口2,"202205",,
120.320988136599,22.7293367504256,E0000005856,"9960103",,高雄捷運都會公園站_R21,高捷都會公園站_R21,"202205",高雄市楠梓區高楠公路1835號,
120.320611930493,22.7298585255084,E0000000737,"9960103",,高雄捷運都會公園站_出入口4,高捷都會公園站_出入口4,"202205",,
120.321054764067,22.7299264279091,E0000000739,"9960103",,高雄捷運都會公園站_出入口3,高捷都會公園站_出入口3,"202205",,
120.317727376011,22.7437236129544,E0000000863,"9960103",,高雄捷運青埔(高科大)站_出入口,高捷青埔站_出入口,"202205",,
120.31772080795,22.7438978009655,E0000005846,"9960103",,高雄捷運青埔(高科大)站_R22,高捷青埔站_R22,"202205",高雄市橋頭區經武路20號,
120.314536537521,22.7527891694017,E0000000896,"9960103",,高雄捷運橋頭糖廠站_出入口1,高捷橋頭糖廠站_出入口1,"202205",,
120.314859467827,22.7529348777854,E0000000900,"9960103",,高雄捷運橋頭糖廠站_出入口3,高捷橋頭糖廠站_出入口3,"202205",,
120.314775818823,22.7530723397604,E0000005864,"9960103",,高雄捷運橋頭糖廠站_R22A,高捷橋頭糖廠站_R22A,"202205",高雄市橋頭區興糖路19號,
120.314735733914,22.7532032120663,E0000000901,"9960103",,高雄捷運橋頭糖廠站_出入口2,高捷橋頭糖廠站_出入口2,"202205",,
120.311434325287,22.7599978952136,E0000000943,"9960103",,高雄捷運橋頭火車站_出入口1,高捷橋頭火車站_出入口1,"202205",,
120.31093809298,22.7603736307211,E0000005863,"9960103",,高雄捷運橋頭火車站_R23,高捷橋頭火車站_R23,"202205",高雄市橋頭區站前街12-1號,
120.309863232948,22.760961809876,E0000000960,"9960103",,高雄捷運橋頭火車站_出入口2,高捷橋頭火車站_出入口2,"202205",,
